index,ComplexClass,ClassDataShouldBePrivate,InappropriatIntimacy,LargeClass,LazyClass,MiddleMan,RefusedBequest,SpaghettiCode,SpeculativeGenerality,Blob,DataClass,Anti-singleton,SwissArmyKnife,DispersedCoupling,ShotgunSurgery,Comments,FeatureEnvy,LongMethod,LongParameterList,MessageChains,Non-smell
0,0.0,0.211055276,0.21476648057094228,0.0,0.008375209,0.0,0.0,0.0,0.0,0.0,0.21476648057094228,0.0,0.0,0.0,0.006230085160394979,0.0,0.0,0.05409497650695114,0.0,0.48685532248024,0.96140561
1,0.0,0.205004036,0.20946986875297086,0.0,0.011299435,0.0,0.0,0.0,0.0,0.0,0.20946986875297086,0.0,0.0,0.0,0.006003810421670249,0.0,0.0,0.05228845374837015,0.0,0.3137308766105148,0.958513113
2,0.0,0.206978588,0.21155522912693878,0.0,0.012688343,0.0,0.0,0.0,0.0,0.0,0.21155522912693878,0.0,0.0,0.0,0.005899065789423987,0.0,0.0,0.026078301123871928,0.0055183337171919875,0.31293976721812455,0.957740702
3,0.0005461402228290448,1.0,0.1503314283526467,0.08021277503742032,0.53809339,0.0,0.005653312261270273,0.0947969313283151,0.0,0.0,0.15019768088172117,0.004243642123593334,0.011402641100954547,0.0,0.02357375172787312,0.0,0.0,0.04174559007329155,0.007066921677990255,0.0,0.662572677
4,0.0,0.017285054,0.0197215872732942,0.0588027336688811,0.0,0.028609727084488733,0.013025139842435923,0.05040235119832675,0.012495468569798867,0.0,0.019875663119004402,0.03910916355904009,0.026271462008601816,0.0,0.0227229591565914,0.0,0.0,0.018082077460889866,0.0,0.0,0.629645691
5,0.0,0.044512663,0.049200149229296455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04880337368218971,0.0,0.0,0.0,0.0371079710975706,0.0,0.0,0.0,0.0,0.0,0.970720836
6,0.0,0.021790541,0.02654856381371172,0.09522803095821886,0.0,0.016216223481080847,0.029531016207671127,0.10475083969154081,0.0,0.0,0.026723225499380616,0.06096023455137466,0.04467254872218945,0.0,0.01382194724336607,0.0,0.008582658217694715,0.031482296774540904,0.006217720165668932,0.0,0.674921443
7,0.0,0.001620746,0.003351690941460401,0.0,0.001620746,0.0,0.0,0.0,0.0,0.0,0.0016758459877285418,0.0,0.0,0.0,0.010549239109115772,0.0,0.0,0.0,0.0,0.0,0.99649406
8,0.0,0.071044776,0.15278458444869134,0.016828332316422282,0.0,0.0,0.0,0.033656721007845204,0.0,0.0,0.14352491253858923,0.0,0.008771513284755079,0.0,0.2314885606816438,0.0,0.0,0.014899907320774558,0.0,0.0,0.891141085
9,0.18845200265383558,1.0,0.15713233370070304,0.0,0.465462274,0.0,0.0,0.0,0.0,0.0,0.15713233370070304,0.0,0.0,0.0,0.049407020578342384,0.0,0.0,0.013604284564620352,0.0,0.0,0.963997845
10,0.0,0.174197773,0.9615424290235027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25325131597197276,0.0,0.0,0.0,0.0036535966916838238,0.0,0.0,0.0,0.005411346717671704,0.0,0.98583207
